Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
116400.0,4.84,21,2050,33.99,57291.3322581141
115000.0,3.3966,20,2451,33.98,56778.9193684181
160600.0,4.8371,17,2727,33.98,56320.2142615014
138700.0,4.2099,21,2394,33.98,55873.0398479289
158100.0,4.9886,8,12106,33.98,57248.8779969695
121100.0,4.369,23,2000,34.01,59684.4756520947
108200.0,3.6711,35,2051,34.02,60233.9147410057
142400.0,4.4545,21,3736,34.02,60233.9147410057
135300.0,2.1764,24,7779,34.02,59409.9320571239
145500.0,3.8529,12,6751,34.0,58710.8746745926
124700.0,3.2067,36,3791,34.0,57415.0871247034
182900.0,5.2759,14,13562,33.99,56008.3165886766
141000.0,3.8906,34,1293,33.97,53606.550252853
141000.0,4.0833,29,1430,33.97,53606.550252853
137500.0,3.6691,35,352,33.97,54456.1006624698
375000.0,5.3269,19,256,34.02,58632.662886308
153100.0,3.1859,26,2925,33.94,47930.1165013179
75000.0,2.6979,17,3583,34.0,55855.0144008406
203200.0,4.2263,21,5675,33.94,50644.4496655502
163900.0,4.4762,30,5398,33.94,49798.226438919
164300.0,1.625,29,266,33.94,49395.6465201181
257100.0,7.0215,6,575,33.94,49395.6465201181
271900.0,7.5408,3,1240,33.93,47996.8650884837
229400.0,5.9333,17,3196,33.95,50796.9924138802
203400.0,5.4872,7,10223,33.91,45207.9740305594
137600.0,3.5525,7,3797,33.9,44994.6002489352
191700.0,2.3417,16,693,33.89,44436.965594041
164800.0,5.6973,25,2999,33.89,44884.303866116
220800.0,5.1695,2,17978,33.89,46311.3075557727
251000.0,7.2379,15,1864,33.91,44840.3372501791
154300.0,4.1865,25,5187,33.93,48804.3556155067
163300.0,4.8167,24,2807,33.92,47815.6851884895
198800.0,3.4459,21,1839,33.9,45855.2892619288
233500.0,6.1561,12,2290,33.92,48696.5765732007
246400.0,6.155,16,4157,33.92,46600.8855169073
214600.0,5.3735,22,2620,33.91,45990.2475147733
244200.0,7.8118,17,338,33.93,47248.0031045332
135600.0,4.3723,19,4741,33.93,51060.834432286
139100.0,3.2857,17,5364,33.91,49687.9736213806
115600.0,2.9821,31,2529,33.92,50116.9612266637
146800.0,4.55,28,2101,33.92,50116.9612266637
169100.0,4.9984,12,9016,33.95,52508.5477799047
99600.0,3.6979,34,1565,33.95,54923.8974248252
124600.0,4.1264,15,6248,33.95,54417.9890205041
139200.0,4.2985,12,7923,33.96,53930.9088632721
143400.0,4.8214,29,932,33.95,52968.1543668762
85800.0,1.7059,26,2481,33.94,54001.9861321681
88500.0,3.0687,34,559,33.94,53487.2980313595
112900.0,2.7813,19,1891,33.94,52983.7483825235
117300.0,3.1985,29,1625,33.94,52983.7483825235
127100.0,4.0256,28,2787,33.94,52491.6577431496
114700.0,3.0122,16,4112,33.93,53087.3558167948
132800.0,3.7431,19,4780,33.93,53087.3558167948
121100.0,3.5208,21,713,33.92,52180.3893482308
110500.0,3.4028,33,919,33.93,52563.651100337
105600.0,3.2311,34,2086,33.94,53487.2980313595
105400.0,3.5227,35,1566,33.94,54001.9861321681
122000.0,2.6776,31,2191,33.93,52051.106462862
126100.0,3.6583,18,3869,33.92,51647.4261502267
124600.0,3.9522,26,2970,33.93,51550.0547929236
127300.0,2.2241,21,3491,33.91,50739.0252520771
144800.0,3.3187,10,9738,33.9,50391.0997389681
149900.0,4.7295,14,10395,33.89,48396.3480725202
159100.0,3.6071,7,10235,33.9,48768.301995407
141100.0,4.2207,22,3611,33.91,50207.7325111294
334100.0,6.8089,5,2589,33.88,49814.4795920238
158000.0,4.0556,16,5418,33.89,46813.8658214431
123800.0,4.131,24,3044,33.88,45890.3556808131
102500.0,2.5656,21,722,33.88,45377.5103907867
91000.0,3.1312,22,2855,33.88,44877.8715425337
239800.0,5.0493,4,6755,33.87,45511.6190467704
96200.0,2.4861,36,838,33.88,43462.6882982875
107900.0,2.3654,14,1731,33.89,43587.421032681
108800.0,2.2372,19,2472,33.88,43920.004169095
138200.0,2.2197,33,2076,33.87,42042.6537091205
113000.0,2.0682,40,1196,33.88,43462.6882982875
119400.0,2.316,35,1755,33.88,43020.4019481334
110600.0,2.3036,39,679,33.88,43020.4019481334
113500.0,1.6875,42,765,33.87,41605.7853382173
117000.0,2.4387,7,3586,33.88,42182.7928167452
107000.0,2.6111,13,3239,33.88,42182.7928167452
116100.0,2.2969,16,1739,33.88,42593.6133189791
122800.0,2.3333,37,621,33.87,42042.6537091205
165000.0,5.1929,27,1786,33.87,42042.6537091205
163900.0,5.0464,17,2772,33.87,41605.7853382173
144300.0,3.2917,30,701,33.87,41605.7853382173
142100.0,3.5313,34,1511,33.87,41605.7853382173
195300.0,4.8686,4,8207,33.85,41071.9122846459
339300.0,5.4788,28,895,33.83,38702.7762199385
195100.0,5.2861,6,16431,33.85,39649.8536436893
216700.0,4.125,6,202,33.82,38843.207346601
500001.0,4.2386,6,502,33.83,39215.9370129695
221400.0,5.3006,9,6538,33.85,38783.2762192754
177100.0,5.2898,25,6964,33.86,41534.8836476709
137100.0,3.9414,18,8136,33.87,42962.8403541682
204800.0,5.536,13,8010,33.88,40384.6088126483
150300.0,4.2721,18,6450,33.87,40780.9865811999
161000.0,5.195,23,2949,33.86,39779.1309903492
138100.0,3.4419,15,7626,33.87,40780.9865811999
257900.0,6.2308,2,17470,33.87,39341.0814675951
111000.0,3.55,20,688,33.84,41729.7485477861
189800.0,4.46,22,2397,33.83,40842.5930178114
195600.0,5.5362,7,2191,33.83,40286.4242003156
160800.0,4.7965,5,5846,33.76,33704.1942592312
215000.0,5.1365,14,3776,33.82,39966.6829339029
189800.0,4.6875,15,2857,33.88,54894.105844996
187800.0,5.1512,2,12837,33.9,58433.6103387813
211300.0,5.363,17,2678,33.89,56999.4264164673
267900.0,5.1624,12,3964,33.89,54365.8860211805
240500.0,5.0346,10,5600,33.88,54894.105844996
110000.0,3.1103,16,1171,33.86,60570.7514976821
161300.0,5.1045,14,2300,33.87,56196.4847098438
127900.0,2.9542,15,3991,33.85,56944.03818634
118000.0,2.3229,16,3498,33.85,58423.4506185101
295200.0,4.2273,13,4770,33.81,44858.4601170864
249100.0,4.4875,8,1954,33.76,43590.5399688223
223600.0,5.4625,9,7538,33.85,49919.4381703606
123200.0,2.7232,12,1159,33.84,59289.9866291215
173900.0,4.8125,15,826,33.87,56897.9187476361
152700.0,2.5379,33,6982,33.89,61157.1080488756
184500.0,4.1883,15,6437,33.96,62582.7591754697
144500.0,3.7585,19,3216,33.96,63823.0503550463
236500.0,7.4141,20,4589,33.94,60938.2931450635
214500.0,5.5563,13,7910,33.94,60938.2931450635
216500.0,5.2713,7,11232,33.94,62859.093583668
162500.0,1.9531,52,1417,33.98,64862.4411794762
162500.0,1.625,8,152,33.97,64026.5585801495
101600.0,3.175,27,321,34.0,65973.6918941306
103400.0,1.7579,10,17286,33.98,64262.1134851962
133500.0,4.711,27,5464,33.99,66306.5767659258
140300.0,3.4896,28,3420,33.97,65265.4627356436
160600.0,4.6667,4,18767,33.97,66532.6881690009
95300.0,2.725,23,3707,34.01,66271.4905514427
85400.0,2.275,28,2683,34.02,67715.0509391132
129900.0,4.4063,23,3021,34.01,68002.7927356487
132600.0,4.7877,11,6617,33.95,68309.4836046874
142000.0,3.5851,7,13195,33.94,68268.674306829
138700.0,4.2775,5,13096,33.95,67625.8322694031
163300.0,5.253,5,9179,33.96,69738.9152481327
155500.0,5.2174,5,8403,33.95,70393.4749471155
223200.0,6.3223,5,4873,33.94,74762.5568161907
197700.0,5.6409,3,18356,33.97,71854.3374140494
135700.0,1.3125,10,972,33.94,64841.6965076176
86900.0,2.1574,35,3623,33.92,63335.0271008293
127200.0,3.0907,13,8443,33.92,64024.678854281
164800.0,3.1042,2,337,33.93,64764.7496084347
113900.0,1.6111,15,1569,33.94,67571.8778029832
113200.0,3.2705,12,7105,33.93,66844.6302941179
137600.0,4.2654,8,10110,33.93,66145.6762049983
124600.0,4.1482,7,9812,33.92,65421.3905652055
127200.0,4.0473,9,11654,33.91,66142.2810195496
136600.0,4.1953,5,11775,33.89,64781.3631326201
114200.0,3.0789,8,2405,33.94,68268.674306829
117000.0,3.2148,14,5104,33.93,68258.6505886316
130900.0,4.0938,5,16884,33.92,67557.268094096
152600.0,5.0223,4,10002,33.93,68973.3864680382
143500.0,4.7568,12,3236,33.92,71959.8288102159
121500.0,4.0467,8,8302,33.9,66188.2548079363
244400.0,3.5781,4,1611,33.89,72372.7486662103
143000.0,4.189,3,21060,33.9,68413.2638075348
500001.0,2.625,16,56,33.87,64224.4659181288
136300.0,2.8194,8,1031,33.85,61442.6007635173
187500.0,4.6,7,77,33.83,65511.4984672167
161300.0,3.6618,14,1265,33.83,63372.2448901111
100000.0,4.0833,2,1424,33.83,61003.6344164929
122100.0,3.9052,2,4198,33.82,62012.986666168
113700.0,3.4237,4,9911,33.81,60657.5772612022
97900.0,2.1848,16,8476,33.71,51903.6046977655
110100.0,2.5335,8,5528,33.72,53317.642772313
98600.0,1.9912,16,5373,33.72,53317.642772313
83300.0,2.0881,24,4210,33.71,52336.4892958193
92400.0,2.3276,23,6323,33.7,51360.6662984616
83500.0,1.9014,24,5783,33.7,51814.7355394635
136400.0,4.5881,3,6484,33.69,50853.269639967
228900.0,5.3238,8,26322,33.68,46509.1306645956
113400.0,3.58,10,5156,33.7,49289.6370754594
125900.0,3.8869,10,3659,33.68,48090.5144809645
117200.0,3.125,12,1869,33.66,46575.8143120262
177300.0,4.1386,2,7401,33.66,49027.1251338775
145800.0,2.375,11,939,33.67,55611.2127426972
139600.0,3.8036,14,2715,33.83,68037.3881058537
161200.0,4.1875,13,1914,33.78,63243.7687934669
148200.0,4.065,6,1771,33.82,68484.6331108342
169300.0,1.3417,7,1697,33.78,60099.9746451111
96100.0,2.2618,17,4174,33.75,60430.6316110634
155400.0,2.625,11,4934,33.76,58989.2049479952
109200.0,2.5221,7,1810,33.74,54488.6941390916
145300.0,2.5847,17,2813,33.78,65789.7502835448
148800.0,3.2778,13,4496,33.81,64757.319365024
126500.0,4.0717,3,5284,33.8,60114.5277186481
90500.0,1.972,13,1974,33.71,57870.1336178012
112500.0,2.7983,16,4928,33.72,59881.2334924547
71300.0,2.1182,18,4799,33.74,59504.9233145795
111500.0,3.1319,2,6305,33.7,53752.7489395467
140700.0,2.6322,10,2381,33.73,56094.1239973732
89300.0,2.2969,17,3318,33.79,58771.6924968777
81500.0,1.9767,23,3465,33.78,58194.2492850606
83000.0,2.0,5,2108,33.77,57166.9091969833
118300.0,2.4662,15,4173,33.83,56377.9769131754
173300.0,4.0982,11,3196,33.8,52207.4936604168
146500.0,2.1549,22,4249,33.81,57476.7647210776
104200.0,2.8401,9,6907,33.77,56816.5261785398
129200.0,2.1484,19,3173,33.75,50154.002704099
101300.0,2.0878,16,2876,33.77,54462.813122845
110000.0,2.817,19,2248,33.72,49985.9422893122
114600.0,2.1667,11,1161,33.72,50298.701948734
168700.0,5.3275,5,6529,33.69,40568.5006551965
123800.0,3.2481,8,4345,33.7,42713.6973534974
154300.0,3.1513,10,2591,33.71,45699.6980007611
157400.0,3.1832,9,981,33.67,44127.1227953292
111300.0,3.102,11,1229,33.69,43964.9036083545
100600.0,1.9194,27,4376,33.67,43548.5715387073
125000.0,4.2788,10,516,33.68,43553.0796379759
131800.0,3.375,9,13288,33.67,40562.8688979124
132600.0,2.2423,17,10145,33.67,40562.8688979124
109200.0,2.5395,23,6859,33.64,39824.4146768874
162200.0,3.8056,7,16010,33.63,40672.9829035045
163600.0,2.6949,15,4573,33.66,44100.5322331334
465600.0,9.4356,8,446,33.55,28510.5711476112
159300.0,3.2258,10,4097,33.6,35294.6634927653
155600.0,3.5125,10,1652,33.65,44277.419621119
210700.0,3.235,12,1481,33.64,46147.4683587183
150900.0,3.6273,7,7722,33.61,42347.4842425671
174300.0,4.5936,2,30450,33.58,40205.9634429426
215300.0,4.7944,3,2744,33.61,45126.54044004
145600.0,4.3651,2,2569,33.61,47559.0798624145
187300.0,3.9443,2,20391,33.57,41779.0260553431
147500.0,3.7538,4,4952,33.54,39411.4662650665
347700.0,4.8083,5,3471,33.52,46092.1444310358
392100.0,4.125,9,2802,33.52,53307.3076976297
307600.0,4.3833,6,1868,33.56,45029.5654834639
337200.0,3.244,7,1972,33.6,53569.4325283617
221900.0,4.2917,8,1003,33.62,59311.7578764752
493300.0,6.9136,5,1585,33.48,30799.4043088526
187500.0,3.475,6,108,33.53,36646.6083020386
500001.0,6.993,13,270,33.51,35787.9208548949
191100.0,3.9963,4,21988,33.49,38834.5520081746
212300.0,4.5841,4,30401,33.52,40782.0424433783
174200.0,4.6904,4,9089,33.45,34117.5903831164
43000.0,2.83,13,1614,33.46,47957.1585363656
183000.0,3.9617,6,13724,33.57,37643.7467289402
429000.0,5.5351,4,6112,33.55,33712.468132155
500001.0,5.2066,4,966,33.51,27498.1966428195
134700.0,3.0043,6,8278,33.71,62010.9477345362
189700.0,3.1591,19,6807,33.71,69250.5856801268
201300.0,5.3623,15,2094,33.73,72111.3799401641
173900.0,4.4792,11,1183,33.68,64268.5683831686
93800.0,2.1071,15,652,33.65,65755.6089778573
143800.0,2.8125,18,397,33.63,62945.9740069722
97800.0,1.9961,13,16148,33.73,65523.8915168949
127900.0,2.3712,14,2281,33.74,72180.3799592491
85800.0,2.0714,19,2238,33.75,69675.8147254495
109500.0,1.7847,23,4676,33.75,69675.8147254495
121500.0,2.964,14,6027,33.75,70964.8589509099
112800.0,3.6806,15,3757,33.74,70179.388957092
89400.0,2.4554,20,2233,33.74,68875.4929514338
87000.0,3.069,20,4735,33.73,67433.9093553833
94500.0,3.2371,21,4587,33.73,68083.9240667255
91200.0,2.7083,18,1996,33.74,68875.4929514338
118900.0,4.6406,19,2901,33.74,69524.3172135176
120000.0,3.7175,17,5160,33.73,68740.296026388
132300.0,4.0433,13,3603,33.73,69402.8448590604
76300.0,2.5898,35,3269,33.75,69040.9373376039
86200.0,1.942,31,2712,33.74,67597.3047559306
77500.0,1.3039,22,3740,33.75,68412.7290566119
77000.0,1.4366,18,9601,33.75,67177.0662529976
85700.0,1.8446,25,4952,33.74,66968.3122644749
76900.0,2.2161,20,3674,33.74,67597.3047559306
87600.0,2.2115,19,3649,33.74,68233.0943979323
137600.0,2.4145,14,7240,33.77,71928.2609540635
105100.0,1.8015,15,2873,33.75,65970.3673177586
95900.0,1.7079,10,6890,33.76,70484.5912336885
107900.0,1.9707,12,5829,33.77,69461.6473956515
69400.0,2.1722,12,7626,33.76,68015.8540291267
94400.0,2.1103,8,5330,33.74,65731.4971658516
112500.0,1.9476,14,3700,33.73,63678.0934188358
113100.0,2.2925,7,10352,33.77,68862.3800824319
120700.0,2.8393,20,1317,33.76,66240.1592646277
139300.0,2.683,15,2228,33.83,74645.9499202749
108900.0,2.3,10,6317,33.81,70653.9485124926
95300.0,2.1979,8,10997,33.79,72958.8228029451
77700.0,1.8845,20,2399,33.79,72958.8228029451
83000.0,2.0135,21,2990,33.79,72353.0416051256
74800.0,2.535,24,2680,33.78,70907.3767015553
74000.0,1.7303,24,3409,33.78,72126.3678202944
56700.0,2.0577,12,701,33.79,76728.2654988062
130800.0,2.5612,5,4116,33.76,75725.8411480364
140000.0,1.5982,20,3111,33.74,73542.5610870649
81700.0,2.0154,23,2719,33.75,73615.3410506773
123400.0,2.3169,13,10886,33.75,72278.4728327718
170700.0,2.933,13,2604,33.73,74199.5465327428
104900.0,2.4167,25,3750,34.0,86144.1421011379
94400.0,2.5357,33,1575,34.0,84666.4945305043
132100.0,3.5255,21,4624,34.0,86144.1421011379
195900.0,4.7356,22,4227,33.99,88976.4758505515
118800.0,2.3355,18,4775,33.97,86130.6125945906
116300.0,3.1393,14,5320,33.97,88993.4001520573
112100.0,2.4322,12,5876,33.96,87066.332709012
149000.0,2.7344,25,1254,33.98,79655.0962025274
105200.0,2.8783,5,1822,33.95,83741.7896609087
187500.0,3.125,6,78,33.89,77533.2710458304
81900.0,1.4063,22,1999,33.94,85694.2680711524
147500.0,3.7083,26,503,33.92,82321.509598896
58000.0,2.3977,11,658,33.97,93741.9209184504
90000.0,1.4688,16,319,33.99,99478.8819211139
63000.0,1.6875,19,2307,33.92,94834.0913966234
81800.0,1.3286,17,2009,33.9,90695.5432390012
146300.0,3.0417,2,6900,33.86,82470.8686712793
55000.0,1.625,1,6,33.86,78978.9015125134
91100.0,2.7788,18,521,33.84,82661.9999313791
89800.0,3.4545,27,3459,33.94,84693.005037924
73200.0,1.9472,40,2277,33.93,83755.631412684
91200.0,3.0432,29,3197,33.94,85190.0753710652
73200.0,1.424,29,2793,33.93,84258.290365353
68300.0,2.1581,33,376,33.93,83755.631412684
98600.0,3.6339,30,3915,33.98,92479.4972287293
95600.0,2.0549,13,7804,33.93,86339.0079240091
72600.0,2.0976,29,4549,33.93,88525.866394381
55000.0,1.2188,37,1495,33.93,89088.2578537146
71800.0,2.2321,34,3183,33.93,87969.6274113369
193800.0,5.5,18,553,34.0,93802.4950938809
73400.0,2.218,35,4448,33.94,90532.3210274473
54600.0,1.4556,32,3141,33.93,89656.6860058933
73100.0,2.7536,37,1858,33.91,87921.4429739379
81000.0,2.6643,10,2653,33.92,87644.1583285624
143400.0,3.3333,16,5277,33.83,89169.0457027693
100000.0,3.4167,35,324,33.8,83502.126847423
150500.0,3.0625,25,10665,33.75,86509.7174185207
161100.0,3.5882,21,3460,33.71,86341.6804021218
214300.0,2.9141,11,2385,33.62,76523.847069887
163500.0,3.8281,3,830,33.52,66792.9421379315
137500.0,2.8071,14,1016,33.48,57402.3597231372
128100.0,3.038,12,1153,33.57,63286.1199708817
122900.0,2.355,13,3166,33.56,75340.2259007723
115300.0,2.9167,8,1294,33.61,96361.2735360957
345500.0,6.2702,10,489,33.64,91634.8186141468
173400.0,3.0694,6,1251,33.46,65580.6169182896
103100.0,2.5625,26,186,33.51,95160.574195393
113500.0,2.183,16,3730,33.49,79649.1984329154
155700.0,1.9107,13,1187,33.5,73440.4670788426
74400.0,2.7219,15,11115,33.82,115622.568134699
66300.0,3.0208,12,549,33.94,100273.529070938
61000.0,1.95,21,1284,33.89,110607.767571773
68100.0,2.8056,35,321,33.93,106216.642194951
50000.0,1.1917,29,551,33.94,109732.527631997
76600.0,3.5208,20,260,34.0,114180.29173987
88400.0,1.6849,17,5293,33.93,118446.80185062
78500.0,1.7844,11,12557,33.88,121436.008452452
89600.0,3.3616,13,3921,33.97,115406.564986684
61100.0,1.4665,16,4913,33.96,115400.624585931
68200.0,2.625,18,2990,33.95,113270.672056405
66600.0,1.6983,10,7249,33.95,115412.990961081
66000.0,1.7388,12,3369,33.94,113997.576863393
89400.0,2.3382,11,1381,33.96,117547.634202592
85200.0,3.2578,18,2233,33.94,116901.193614759
81000.0,1.8,10,3254,33.94,116171.022941132
146400.0,4.0417,5,4332,33.98,117533.028196776
100000.0,4.0729,16,980,33.84,107398.912945651
71000.0,1.5227,22,1540,33.89,101913.156731633
130400.0,3.6875,17,4465,33.84,106634.949104048
70400.0,1.9167,16,3648,33.87,107058.941419253
230200.0,3.3897,18,7962,33.84,102855.203899089
110900.0,2.9647,16,10077,33.85,106509.238213027
500001.0,5.7613,28,2992,33.84,104358.854307961
159000.0,2.5885,28,8399,33.84,105873.580214108
112500.0,3.4886,13,7559,33.85,107266.007486504
87500.0,2.1042,16,343,33.82,106945.238669263
65900.0,2.9569,27,3316,33.82,107723.119982474
145200.0,2.5212,21,10227,33.82,105396.691132564
115600.0,1.5595,12,9482,33.82,103858.122081906
321900.0,2.6083,36,1765,33.83,102963.769778043
90000.0,3.6667,15,3004,33.8,107333.451672367
94800.0,2.5399,26,5032,33.81,106347.338791933
162200.0,3.4394,12,12396,33.81,104789.773473538
124100.0,2.1176,31,6814,33.81,103241.978737536
199400.0,3.1493,24,6087,33.81,103241.978737536
148900.0,3.7396,13,8789,33.8,106544.483350703
183900.0,2.2216,22,6050,33.8,102634.183079291
301600.0,3.1364,25,2616,33.76,97916.2967223995
248100.0,2.25,20,4810,33.69,99861.3821922875
235600.0,3.9737,18,9374,33.79,102034.884282361
220500.0,2.5489,18,2547,33.78,102230.743100568
125200.0,4.6855,5,4423,33.88,108462.263418584
137500.0,1.7204,5,5480,33.84,109705.831073565
145200.0,2.6298,14,9425,33.79,106761.072939681
142500.0,4.3111,3,9169,33.84,110479.638310851
104200.0,3.9508,6,4863,33.82,110070.581667027
90900.0,2.4497,7,10105,33.81,108701.087011329
136400.0,2.1411,10,6960,33.79,108354.07240143
115100.0,3.5223,8,6710,33.81,111869.844941355
285000.0,4.9444,12,7095,33.79,111564.216821962
232100.0,6.1437,17,4293,33.78,110215.861678821
134600.0,3.0859,16,5228,33.78,108602.533956102
341700.0,7.6281,14,16921,33.76,109973.391937582
259200.0,6.8729,8,3059,33.78,112649.719647677
99100.0,3.6161,9,5534,33.8,109713.280137474
239300.0,3.3799,6,24121,33.78,115919.114982289
194500.0,4.084,7,17579,33.74,112273.942107755
158500.0,4.036,5,19107,33.75,116810.011946811
131900.0,3.2846,19,12467,33.73,116936.755372617
55000.0,1.3801,25,1137,33.78,107798.768052881
83000.0,2.5477,33,2565,33.78,107798.768052881
122500.0,4.4107,26,4300,33.77,106446.129074862
113600.0,3.3162,27,1781,33.78,106996.992218977
134500.0,4.0079,10,11836,33.73,111794.17751285
121300.0,3.312,17,8626,33.72,111842.335473614
128000.0,3.5569,19,7646,33.72,110386.450453693
258100.0,4.5556,17,12509,33.71,110430.463765126
238800.0,6.9833,10,11659,33.69,108346.492655648
152300.0,3.0021,19,6190,33.72,111842.335473614
97500.0,2.2439,18,4872,33.77,108869.862768714
500001.0,3.7727,24,2596,33.75,108639.146654514
403300.0,7.9885,5,846,33.74,107307.647544239
168800.0,3.3639,25,2475,33.74,109783.652563488
177800.0,2.4659,17,4289,33.74,109783.652563488
138300.0,2.2208,15,3895,33.68,105463.581124797
318100.0,7.8005,7,8806,33.69,109829.934254805
353100.0,7.4382,11,12327,33.72,114788.776344089
231300.0,5.6918,12,5048,33.67,114636.163129688
137500.0,2.8882,10,2387,33.68,114481.766321419
93400.0,2.9187,15,2214,33.67,113093.496800888
91800.0,3.3333,11,4686,33.67,113093.496800888
98000.0,3.6354,7,4497,33.66,112478.660729017
102600.0,4.5938,8,3079,33.65,111871.497277583
105800.0,3.1086,10,9404,33.72,120047.366156298
92900.0,2.7667,5,1664,33.69,118950.866650307
124700.0,3.2833,9,3861,33.7,121883.886058878
96700.0,3.8125,9,1961,33.76,124129.222895518
199300.0,4.7195,6,12991,33.74,119084.968117309
167400.0,3.1771,5,3584,33.72,117778.54782738
67500.0,3.4583,24,880,33.81,126491.518337198
50000.0,2.025,33,278,33.75,122728.562273631
93400.0,3.775,25,5236,33.72,121571.82070774
95000.0,2.7598,10,9033,33.71,120949.576835493
104100.0,3.0682,14,2774,33.73,122201.013502123
69400.0,3.3107,26,4120,33.74,124354.665812916
68200.0,3.0673,22,894,33.75,125747.754997739
68900.0,2.3169,28,2488,33.72,123875.486561397
68500.0,2.1217,38,1695,33.73,123726.608407146
72100.0,2.8648,29,1133,33.73,122962.6743083
82200.0,1.7083,19,3114,33.71,123123.94990743
58800.0,1.7172,28,826,33.72,123105.389792627
60600.0,2.2989,26,2399,33.7,121871.510543217
76900.0,1.7805,32,4981,33.72,122337.487312236
90000.0,2.444,17,4874,33.71,121719.246564032
112500.0,2.9286,22,197,33.69,120086.886381611
84700.0,2.0871,20,1273,33.64,114132.636735449
65400.0,1.6557,10,1711,33.64,114576.382000994
96300.0,2.5,23,1152,33.63,114203.505342144
